Year,State_Name,County_Name,Total,Pop,Coke,Soda,Pop,Coke,Soda,pop coke or soda,,
2003,AK,Aleutians East,1,0,1,0,0,1,0,5,,
2003,AK,Aleutians West,1,0,1,0,0,1,0,5,,
2003,AK,Anchorage,120,38,9,68,0.316666667,0.075,0.566666667,6.566666667,,
2003,AK,Bethel,1,0,1,0,0,1,0,5,,
2003,AK,Bristol Bay,2,1,0,1,0.5,0,0.5,0,,
2003,AK,Dillingham,1,0,0,0,0,0,0,0,,
2003,AK,Fairbanks North Star,38,19,2,15,0.5,0.052631579,0.394736842,2.5,,
2003,AK,Haines,1,1,0,0,1,0,0,3,,
2003,AK,Juneau,24,11,2,9,0.458333333,0.083333333,0.375,2.458333333,,
2003,AK,Kenai Peninsula,20,11,1,6,0.55,0.05,0.3,2.55,,
2003,AK,Ketchikan Gateway,6,6,0,0,1,0,0,3,,
2003,AK,Kodiak Island,3,0,0,2,0,0,0.666666667,6.666666667,,
2003,AK,Lake and Peninsula,0,0,0,0,0,0,0,0,,
2003,AK,Matanuska-Susitna,20,5,2,10,0.25,0.1,0.5,6.5,,
2003,AK,Nome,3,1,0,2,0.333333333,0,0.666666667,6.666666667,,
2003,AK,North Slope,4,0,0,2,0,0,0.5,6.5,,
2003,AK,Northwest Arctic,4,4,0,0,1,0,0,3,,
2003,AK,Prince of Wales-Outer Ketchikan,2,2,0,0,1,0,0,3,,
2003,AK,Sitka,4,3,0,1,0.75,0,0.25,2.75,,
2003,AK,Skagway-Yakutat-Angoon,1,0,0,1,0,0,1,7,,
2003,AK,Southeast Fairbanks,2,1,0,1,0.5,0,0.5,0,,
2003,AK,Valdez-Cordova,8,5,0,2,0.625,0,0.25,2.625,,
2003,AK,Wade Hampton,2,1,0,1,0.5,0,0.5,0,,
2003,AK,Wrangell-Petersburg,3,3,0,0,1,0,0,3,,
2003,AK,Yukon-Koyukuk,4,4,0,0,1,0,0,3,,
2003,AL,Autauga,9,0,7,1,0,0.777777778,0.111111111,4.777777778,,
2003,AL,Baldwin,33,0,31,2,0,0.939393939,0.060606061,4.939393939,,
2003,AL,Barbour,8,0,7,1,0,0.875,0.125,4.875,,
2003,AL,Bibb,4,0,3,1,0,0.75,0.25,4.75,,
2003,AL,Blount,8,0,6,2,0,0.75,0.25,4.75,,
2003,AL,Bullock,1,0,1,0,0,1,0,5,,
2003,AL,Butler,3,0,3,0,0,1,0,5,,
2003,AL,Calhoun,34,0,27,4,0,0.794117647,0.117647059,4.794117647,,
2003,AL,Chambers,5,0,5,0,0,1,0,5,,
2003,AL,Cherokee,1,0,1,0,0,1,0,5,,
2003,AL,Chilton,5,0,4,0,0,0.8,0,4.8,,
2003,AL,Choctaw,2,0,2,0,0,1,0,5,,
2003,AL,Clarke,3,0,3,0,0,1,0,5,,
2003,AL,Clay,2,0,2,0,0,1,0,5,,
2003,AL,Cleburne,0,0,0,0,0,0,0,0,,
2003,AL,Coffee,10,1,7,2,0.1,0.7,0.2,4.7,,
2003,AL,Colbert,10,0,9,1,0,0.9,0.1,4.9,,
2003,AL,Conecuh,0,0,0,0,0,0,0,0,,
2003,AL,Coosa,0,0,0,0,0,0,0,0,,
2003,AL,Covington,10,0,8,0,0,0.8,0,4.8,,
2003,AL,Crenshaw,3,0,2,0,0,0.666666667,0,4.666666667,,
2003,AL,Cullman,18,0,17,0,0,0.944444444,0,4.944444444,,
2003,AL,Dale,12,0,11,1,0,0.916666667,0.083333333,4.916666667,,
2003,AL,Dallas,9,0,7,1,0,0.777777778,0.111111111,4.777777778,,
2003,AL,De Kalb,12,0,11,1,0,0.916666667,0.083333333,4.916666667,,
2003,AL,Elmore,16,0,14,1,0,0.875,0.0625,4.875,,
2003,AL,Escambia,7,0,7,0,0,1,0,5,,
2003,AL,Etowah,31,0,26,2,0,0.838709677,0.064516129,4.838709677,,
2003,AL,Fayette,1,0,0,0,0,0,0,0,,
2003,AL,Franklin,11,0,10,1,0,0.909090909,0.090909091,4.909090909,,
2003,AL,Geneva,6,0,5,0,0,0.833333333,0,4.833333333,,
2003,AL,Greene,4,0,3,0,0,0.75,0,4.75,,
2003,AL,Hale,0,0,0,0,0,0,0,0,,
2003,AL,Henry,5,0,4,1,0,0.8,0.2,4.8,,
2003,AL,Houston,22,0,19,3,0,0.863636364,0.136363636,4.863636364,,
2003,AL,Jackson,14,0,13,1,0,0.928571429,0.071428571,4.928571429,,
2003,AL,Jefferson,287,3,237,27,0.010452962,0.825783972,0.094076655,4.825783972,,
2003,AL,Lamar,4,0,3,0,0,0.75,0,4.75,,
2003,AL,Lauderdale,54,0,52,2,0,0.962962963,0.037037037,4.962962963,,
2003,AL,Lawrence,6,0,6,0,0,1,0,5,,
2003,AL,Lee,52,1,47,3,0.019230769,0.903846154,0.057692308,4.903846154,,
2003,AL,Limestone,43,0,39,2,0,0.906976744,0.046511628,4.906976744,,
2003,AL,Lowndes,3,0,2,0,0,0.666666667,0,4.666666667,,
2003,AL,Macon,2,0,2,0,0,1,0,5,,
2003,AL,Madison,181,0,152,23,0,0.839779006,0.127071823,4.839779006,,
2003,AL,Marengo,2,0,2,0,0,1,0,5,,
2003,AL,Marion,7,0,6,0,0,0.857142857,0,4.857142857,,
2003,AL,Marshall,29,1,28,0,0.034482759,0.965517241,0,4.965517241,,
2003,AL,Mobile,130,1,114,3,0.007692308,0.876923077,0.023076923,4.876923077,,
2003,AL,Monroe,3,0,2,0,0,0.666666667,0,4.666666667,,
2003,AL,Montgomery,75,1,63,3,0.013333333,0.84,0.04,4.84,,
2003,AL,Morgan,37,0,36,0,0,0.972972973,0,4.972972973,,
2003,AL,Perry,2,0,2,0,0,1,0,5,,
2003,AL,Pickens,5,0,3,1,0,0.6,0.2,4.6,,
2003,AL,Pike,3,0,2,1,0,0.666666667,0.333333333,4.666666667,,
2003,AL,Randolph,2,0,2,0,0,1,0,5,,
2003,AL,Russell,4,0,3,1,0,0.75,0.25,4.75,,
2003,AL,Shelby,72,0,67,2,0,0.930555556,0.027777778,4.930555556,,
2003,AL,St. Clair,7,1,6,0,0.142857143,0.857142857,0,4.857142857,,
2003,AL,Sumter,4,0,3,0,0,0.75,0,4.75,,
2003,AL,Talladega,14,1,10,0,0.071428571,0.714285714,0,4.714285714,,
2003,AL,Tallapoosa,10,0,7,1,0,0.7,0.1,4.7,,
2003,AL,Tuscaloosa,56,1,45,5,0.017857143,0.803571429,0.089285714,4.803571429,,
2003,AL,Walker,9,0,8,1,0,0.888888889,0.111111111,4.888888889,,
2003,AL,Washington,5,0,4,0,0,0.8,0,4.8,,
2003,AL,Wilcox,3,0,3,0,0,1,0,5,,
2003,AL,Winston,3,0,3,0,0,1,0,5,,
2003,AR,Arkansas,10,0,8,1,0,0.8,0.1,4.8,,
2003,AR,Ashley,3,0,3,0,0,1,0,5,,
2003,AR,Baxter,6,3,2,1,0.5,0.333333333,0.166666667,2.5,,
2003,AR,Benton,24,2,20,1,0.083333333,0.833333333,0.041666667,4.833333333,,
2003,AR,Boone,7,4,2,1,0.571428571,0.285714286,0.142857143,2.571428571,,
2003,AR,Bradley,2,0,2,0,0,1,0,5,,
2003,AR,Calhoun,0,0,0,0,0,0,0,0,,
2003,AR,Carroll,5,2,3,0,0.4,0.6,0,4.6,,
2003,AR,Chicot,0,0,0,0,0,0,0,0,,
2003,AR,Clark,6,0,6,0,0,1,0,5,,
2003,AR,Clay,6,0,2,4,0,0.333333333,0.666666667,6.666666667,,
2003,AR,Cleburne,4,0,4,0,0,1,0,5,,
2003,AR,Cleveland,0,0,0,0,0,0,0,0,,
2003,AR,Columbia,5,0,5,0,0,1,0,5,,
2003,AR,Conway,2,0,2,0,0,1,0,5,,
2003,AR,Craighead,21,1,16,3,0.047619048,0.761904762,0.142857143,4.761904762,,
2003,AR,Crawford,8,1,5,1,0.125,0.625,0.125,4.625,,
2003,AR,Crittenden,18,1,16,1,0.055555556,0.888888889,0.055555556,4.888888889,,
2003,AR,Cross,3,0,2,1,0,0.666666667,0.333333333,4.666666667,,
2003,AR,Dallas,4,1,3,0,0.25,0.75,0,4.75,,
2003,AR,Desha,1,0,1,0,0,1,0,5,,
2003,AR,Drew,3,0,3,0,0,1,0,5,,
2003,AR,Faulkner,26,0,22,2,0,0.846153846,0.076923077,4.846153846,,
2003,AR,Franklin,2,1,1,0,0.5,0.5,0,0,,
2003,AR,Fulton,1,0,0,1,0,0,1,7,,
2003,AR,Garland,32,0,31,1,0,0.96875,0.03125,4.96875,,
2003,AR,Grant,7,0,6,1,0,0.857142857,0.142857143,4.857142857,,
2003,AR,Greene,8,0,0,7,0,0,0.875,6.875,,
2003,AR,Hempstead,7,0,7,0,0,1,0,5,,
2003,AR,Hot Spring,5,0,5,0,0,1,0,5,,
2003,AR,Howard,3,0,3,0,0,1,0,5,,
2003,AR,Independence,12,1,10,0,0.083333333,0.833333333,0,4.833333333,,
2003,AR,Izard,1,0,1,0,0,1,0,5,,
2003,AR,Jackson,4,0,4,0,0,1,0,5,,
2003,AR,Jefferson,27,1,23,2,0.037037037,0.851851852,0.074074074,4.851851852,,
2003,AR,Johnson,5,0,5,0,0,1,0,5,,
2003,AR,Lafayette,2,0,2,0,0,1,0,5,,
2003,AR,Lawrence,8,0,3,5,0,0.375,0.625,6.625,,
2003,AR,Lee,1,0,1,0,0,1,0,5,,
2003,AR,Lincoln,1,0,1,0,0,1,0,5,,
2003,AR,Little River,1,0,1,0,0,1,0,5,,
2003,AR,Logan,7,0,5,1,0,0.714285714,0.142857143,4.714285714,,
2003,AR,Lonoke,16,0,13,3,0,0.8125,0.1875,4.8125,,
2003,AR,Madison,0,0,0,0,0,0,0,0,,
2003,AR,Marion,2,1,0,0,0.5,0,0,2.5,,
2003,AR,Miller,8,0,7,0,0,0.875,0,4.875,,
2003,AR,Mississippi,19,2,15,2,0.105263158,0.789473684,0.105263158,4.789473684,,
2003,AR,Monroe,0,0,0,0,0,0,0,0,,
2003,AR,Montgomery,2,0,2,0,0,1,0,5,,
2003,AR,Nevada,1,0,1,0,0,1,0,5,,
2003,AR,Newton,0,0,0,0,0,0,0,0,,
2003,AR,Ouachita,6,0,5,1,0,0.833333333,0.166666667,4.833333333,,
2003,AR,Perry,0,0,0,0,0,0,0,0,,
2003,AR,Phillips,6,1,5,0,0.166666667,0.833333333,0,4.833333333,,
2003,AR,Pike,2,0,2,0,0,1,0,5,,
2003,AR,Poinsett,2,0,2,0,0,1,0,5,,
2003,AR,Polk,9,1,8,0,0.111111111,0.888888889,0,4.888888889,,
2003,AR,Pope,14,0,14,0,0,1,0,5,,
2003,AR,Prairie,1,0,0,1,0,0,1,7,,
2003,AR,Pulaski,181,31,129,15,0.171270718,0.712707182,0.082872928,4.712707182,,
2003,AR,Randolph,5,0,3,2,0,0.6,0.4,4.6,,
2003,AR,Saline,13,0,12,1,0,0.923076923,0.076923077,4.923076923,,
2003,AR,Scott,0,0,0,0,0,0,0,0,,
2003,AR,Searcy,2,0,1,0,0,0.5,0,4.5,,
2003,AR,Sebastian,38,1,33,3,0.026315789,0.868421053,0.078947368,4.868421053,,
2003,AR,Sevier,3,1,2,0,0.333333333,0.666666667,0,4.666666667,,
2003,AR,Sharp,4,1,3,0,0.25,0.75,0,4.75,,
2003,AR,St. Francis,4,0,4,0,0,1,0,5,,
2003,AR,Stone,1,1,0,0,1,0,0,3,,
2003,AR,Union,13,0,11,0,0,0.846153846,0,4.846153846,,
2003,AR,Van Buren,0,0,0,0,0,0,0,0,,
2003,AR,Washington,51,3,43,3,0.058823529,0.843137255,0.058823529,4.843137255,,
2003,AR,White,15,0,13,0,0,0.866666667,0,4.866666667,,
2003,AR,Woodruff,4,0,3,0,0,0.75,0,4.75,,
2003,AR,Yell,8,0,8,0,0,1,0,5,,
2003,AZ,Apache,15,4,2,7,0.266666667,0.133333333,0.466666667,6.466666667,,
2003,AZ,Cochise,20,1,1,18,0.05,0.05,0.9,6.9,,
2003,AZ,Coconino,35,8,2,23,0.228571429,0.057142857,0.657142857,6.657142857,,
2003,AZ,Gila,5,1,2,2,0.2,0.4,0.4,0,,
2003,AZ,Graham,7,0,1,6,0,0.142857143,0.857142857,6.857142857,,
2003,AZ,Greenlee,4,0,3,1,0,0.75,0.25,4.75,,
2003,AZ,La Paz,8,1,1,5,0.125,0.125,0.625,6.625,,
2003,AZ,Maricopa,753,169,108,432,0.224435591,0.143426295,0.573705179,6.573705179,,
2003,AZ,Mohave,19,2,2,14,0.105263158,0.105263158,0.736842105,6.736842105,,
2003,AZ,Navajo,18,6,4,7,0.333333333,0.222222222,0.388888889,6.388888889,,
2003,AZ,Pima,235,18,50,156,0.076595745,0.212765957,0.663829787,6.663829787,,
2003,AZ,Pinal,27,8,5,13,0.296296296,0.185185185,0.481481481,6.481481481,,
2003,AZ,Santa Cruz,2,0,1,1,0,0.5,0.5,0,,
2003,AZ,Yavapai,23,5,2,14,0.217391304,0.086956522,0.608695652,6.608695652,,
2003,AZ,Yuma,20,2,2,16,0.1,0.1,0.8,6.8,,
2003,CA,Alameda,519,16,50,425,0.030828516,0.096339114,0.818882466,6.818882466,,
2003,CA,Alpine,0,0,0,0,0,0,0,0,,
2003,CA,Amador,5,0,1,4,0,0.2,0.8,6.8,,
2003,CA,Butte,48,5,9,31,0.104166667,0.1875,0.645833333,6.645833333,,
2003,CA,Calaveras,5,0,1,4,0,0.2,0.8,6.8,,
2003,CA,Colusa,1,0,0,1,0,0,1,7,,
2003,CA,Contra Costa,313,10,46,245,0.031948882,0.146964856,0.782747604,6.782747604,,
2003,CA,Del Norte,6,1,0,5,0.166666667,0,0.833333333,6.833333333,,
2003,CA,El Dorado,46,4,9,31,0.086956522,0.195652174,0.673913043,6.673913043,,
2003,CA,Fresno,137,3,19,109,0.02189781,0.138686131,0.795620438,6.795620438,,
2003,CA,Glenn,6,0,1,5,0,0.166666667,0.833333333,6.833333333,,
2003,CA,Humboldt,47,2,10,32,0.042553191,0.212765957,0.680851064,6.680851064,,
2003,CA,Imperial,21,0,7,12,0,0.333333333,0.571428571,6.571428571,,
2003,CA,Inyo,17,0,3,13,0,0.176470588,0.764705882,6.764705882,,
2003,CA,Kern,95,2,30,56,0.021052632,0.315789474,0.589473684,6.589473684,,
2003,CA,Kings,9,0,1,7,0,0.111111111,0.777777778,6.777777778,,
2003,CA,Lake,10,1,3,6,0.1,0.3,0.6,6.6,,
2003,CA,Lassen,5,0,0,5,0,0,1,7,,
2003,CA,Los Angeles,1960,105,367,1372,0.053571429,0.187244898,0.7,6.7,,
2003,CA,Madera,9,0,0,9,0,0,1,7,,
2003,CA,Marin,127,4,10,106,0.031496063,0.078740157,0.834645669,6.834645669,,
2003,CA,Mariposa,4,0,0,4,0,0,1,7,,
2003,CA,Mendocino,25,2,0,23,0.08,0,0.92,6.92,,
2003,CA,Merced,16,1,2,13,0.0625,0.125,0.8125,6.8125,,
2003,CA,Modoc,5,1,0,3,0.2,0,0.6,6.6,,
2003,CA,Mono,0,0,0,0,0,0,0,0,,
2003,CA,Monterey,73,3,16,50,0.04109589,0.219178082,0.684931507,6.684931507,,
2003,CA,Napa,38,3,3,29,0.078947368,0.078947368,0.763157895,6.763157895,,
2003,CA,Nevada,27,2,0,25,0.074074074,0,0.925925926,6.925925926,,
2003,CA,Orange,630,20,160,420,0.031746032,0.253968254,0.666666667,6.666666667,,
2003,CA,Placer,79,13,15,49,0.164556962,0.189873418,0.620253165,6.620253165,,
2003,CA,Plumas,7,0,1,6,0,0.142857143,0.857142857,6.857142857,,
2003,CA,Riverside,245,18,77,140,0.073469388,0.314285714,0.571428571,6.571428571,,
2003,CA,Sacramento,367,28,55,270,0.076294278,0.14986376,0.735694823,6.735694823,,
2003,CA,San Benito,7,0,2,5,0,0.285714286,0.714285714,6.714285714,,
2003,CA,San Bernardino,221,9,47,152,0.040723982,0.212669683,0.687782805,6.687782805,,
2003,CA,San Diego,824,18,134,637,0.02184466,0.162621359,0.773058252,6.773058252,,
2003,CA,San Francisco,264,19,28,202,0.071969697,0.106060606,0.765151515,6.765151515,,
2003,CA,San Joaquin,102,6,9,80,0.058823529,0.088235294,0.784313725,6.784313725,,
2003,CA,San Luis Obispo,55,3,14,37,0.054545455,0.254545455,0.672727273,6.672727273,,
2003,CA,San Mateo,249,4,35,196,0.016064257,0.140562249,0.787148594,6.787148594,,
2003,CA,Santa Barbara,130,6,18,101,0.046153846,0.138461538,0.776923077,6.776923077,,
2003,CA,Santa Clara,728,25,102,572,0.034340659,0.14010989,0.785714286,6.785714286,,
2003,CA,Santa Cruz,88,4,14,68,0.045454545,0.159090909,0.772727273,6.772727273,,
2003,CA,Shasta,33,3,7,21,0.090909091,0.212121212,0.636363636,6.636363636,,
2003,CA,Sierra,1,0,0,1,0,0,1,7,,
2003,CA,Siskiyou,16,1,4,11,0.0625,0.25,0.6875,6.6875,,
2003,CA,Solano,75,4,10,55,0.053333333,0.133333333,0.733333333,6.733333333,,
2003,CA,Sonoma,123,5,18,99,0.040650407,0.146341463,0.804878049,6.804878049,,
2003,CA,Stanislaus,68,1,6,57,0.014705882,0.088235294,0.838235294,6.838235294,,
2003,CA,Sutter,18,2,4,12,0.111111111,0.222222222,0.666666667,6.666666667,,
2003,CA,Tehama,8,1,1,6,0.125,0.125,0.75,6.75,,
2003,CA,Trinity,2,0,2,0,0,1,0,5,,
2003,CA,Tulare,49,3,16,27,0.06122449,0.326530612,0.551020408,6.551020408,,
2003,CA,Tuolumne,10,0,1,9,0,0.1,0.9,6.9,,
2003,CA,Ventura,207,5,52,144,0.024154589,0.251207729,0.695652174,6.695652174,,
2003,CA,Yolo,61,8,6,44,0.131147541,0.098360656,0.721311475,6.721311475,,
2003,CA,Yuba,16,3,1,12,0.1875,0.0625,0.75,6.75,,
2003,CO,Adams,96,63,6,26,0.65625,0.0625,0.270833333,2.65625,,
2003,CO,Alamosa,0,0,0,0,0,0,0,0,,
2003,CO,Arapahoe,256,135,64,54,0.52734375,0.25,0.2109375,2.52734375,,
2003,CO,Archuleta,0,0,0,0,0,0,0,0,,
2003,CO,Baca,3,3,0,0,1,0,0,3,,
2003,CO,Bent,4,3,1,0,0.75,0.25,0,2.75,,
2003,CO,Boulder,172,76,11,74,0.441860465,0.063953488,0.430232558,2.441860465,,
2003,CO,Chaffee,2,2,0,0,1,0,0,3,,
2003,CO,Cheyenne,3,3,0,0,1,0,0,3,,
2003,CO,Clear Creek,4,3,0,0,0.75,0,0,2.75,,
2003,CO,Conejos,3,3,0,0,1,0,0,3,,
2003,CO,Costilla,3,3,0,0,1,0,0,3,,
2003,CO,Crowley,0,0,0,0,0,0,0,0,,
2003,CO,Custer,1,0,0,1,0,0,1,7,,
2003,CO,Delta,7,4,1,2,0.571428571,0.142857143,0.285714286,2.571428571,,
2003,CO,Denver,220,140,22,54,0.636363636,0.1,0.245454545,2.636363636,,
2003,CO,Dolores,0,0,0,0,0,0,0,0,,
2003,CO,Douglas,65,39,4,22,0.6,0.061538462,0.338461538,2.6,,
2003,CO,Eagle,3,2,0,1,0.666666667,0,0.333333333,2.666666667,,
2003,CO,El Paso,178,60,25,87,0.337078652,0.140449438,0.488764045,6.488764045,,
2003,CO,Elbert,6,4,1,1,0.666666667,0.166666667,0.166666667,2.666666667,,
2003,CO,Fremont,6,5,0,1,0.833333333,0,0.166666667,2.833333333,,
2003,CO,Garfield,2,0,1,1,0,0.5,0.5,0,,
2003,CO,Gilpin,3,2,0,1,0.666666667,0,0.333333333,2.666666667,,
2003,CO,Grand,2,1,0,1,0.5,0,0.5,0,,
2003,CO,Gunnison,2,1,0,1,0.5,0,0.5,0,,
2003,CO,Hinsdale,0,0,0,0,0,0,0,0,,
2003,CO,Huerfano,3,1,0,1,0.333333333,0,0.333333333,0,,
2003,CO,Jackson,1,1,0,0,1,0,0,3,,
2003,CO,Jefferson,225,146,10,59,0.648888889,0.044444444,0.262222222,2.648888889,,
2003,CO,Kiowa,0,0,0,0,0,0,0,0,,
2003,CO,Kit Carson,3,3,0,0,1,0,0,3,,
2003,CO,La Plata,3,0,2,1,0,0.666666667,0.333333333,4.666666667,,
2003,CO,Lake,4,2,1,1,0.5,0.25,0.25,2.5,,
2003,CO,Larimer,111,82,4,23,0.738738739,0.036036036,0.207207207,2.738738739,,
2003,CO,Las Animas,10,7,0,2,0.7,0,0.2,2.7,,
2003,CO,Lincoln,4,4,0,0,1,0,0,3,,
2003,CO,Logan,7,7,0,0,1,0,0,3,,
2003,CO,Mesa,93,74,5,12,0.795698925,0.053763441,0.129032258,2.795698925,,
2003,CO,Mineral,0,0,0,0,0,0,0,0,,
2003,CO,Moffat,5,4,0,1,0.8,0,0.2,2.8,,
2003,CO,Montezuma,9,7,2,0,0.777777778,0.222222222,0,2.777777778,,
2003,CO,Montrose,36,33,1,2,0.916666667,0.027777778,0.055555556,2.916666667,,
2003,CO,Morgan,8,8,0,0,1,0,0,3,,
2003,CO,Otero,5,4,0,1,0.8,0,0.2,2.8,,
2003,CO,Ouray,2,1,0,1,0.5,0,0.5,0,,
2003,CO,Park,1,1,0,0,1,0,0,3,,
2003,CO,Phillips,1,1,0,0,1,0,0,3,,
2003,CO,Pitkin,6,1,0,5,0.166666667,0,0.833333333,6.833333333,,
2003,CO,Prowers,7,6,0,0,0.857142857,0,0,2.857142857,,
2003,CO,Pueblo,36,31,0,5,0.861111111,0,0.138888889,2.861111111,,
2003,CO,Rio Blanco,5,4,0,1,0.8,0,0.2,2.8,,
2003,CO,Rio Grande,4,3,0,1,0.75,0,0.25,2.75,,
2003,CO,Routt,4,4,0,0,1,0,0,3,,
2003,CO,Saguache,1,1,0,0,1,0,0,3,,
2003,CO,San Juan,2,0,0,2,0,0,1,7,,
2003,CO,San Miguel,2,1,1,0,0.5,0.5,0,0,,
2003,CO,Sedgwick,1,1,0,0,1,0,0,3,,
2003,CO,Summit,6,2,1,3,0.333333333,0.166666667,0.5,6.5,,
2003,CO,Teller,7,4,0,3,0.571428571,0,0.428571429,2.571428571,,
2003,CO,Washington,3,2,0,1,0.666666667,0,0.333333333,2.666666667,,
2003,CO,Weld,58,43,2,13,0.74137931,0.034482759,0.224137931,2.74137931,,
2003,CO,Yuma,7,4,1,2,0.571428571,0.142857143,0.285714286,2.571428571,,
2003,CT,Fairfield,467,5,17,442,0.010706638,0.03640257,0.946466809,6.946466809,,
2003,CT,Hartford,385,5,15,364,0.012987013,0.038961039,0.945454545,6.945454545,,
2003,CT,Litchfield,76,2,0,74,0.026315789,0,0.973684211,6.973684211,,
2003,CT,Middlesex,77,3,3,71,0.038961039,0.038961039,0.922077922,6.922077922,,
2003,CT,New Haven,332,1,6,321,0.003012048,0.018072289,0.96686747,6.96686747,,
2003,CT,New London,106,1,2,100,0.009433962,0.018867925,0.943396226,6.943396226,,
2003,CT,Tolland,76,2,3,70,0.026315789,0.039473684,0.921052632,6.921052632,,
2003,CT,Windham,33,1,2,29,0.03030303,0.060606061,0.878787879,6.878787879,,
2003,DE,Kent,33,1,3,27,0.03030303,0.090909091,0.818181818,6.818181818,,
2003,DE,New Castle,216,3,9,203,0.013888889,0.041666667,0.939814815,6.939814815,,
2003,DE,Sussex,31,0,6,24,0,0.193548387,0.774193548,6.774193548,,
2003,FL,Alachua,89,0,54,30,0,0.606741573,0.337078652,4.606741573,,
2003,FL,Baker,2,0,2,0,0,1,0,5,,
2003,FL,Bay,40,0,31,7,0,0.775,0.175,4.775,,
2003,FL,Bradford,3,0,2,0,0,0.666666667,0,4.666666667,,
2003,FL,Brevard,155,4,74,71,0.025806452,0.477419355,0.458064516,4.477419355,,
2003,FL,Broward,283,9,87,181,0.03180212,0.307420495,0.639575972,6.639575972,,
2003,FL,Calhoun,2,0,2,0,0,1,0,5,,
2003,FL,Charlotte,13,1,4,8,0.076923077,0.307692308,0.615384615,6.615384615,,
2003,FL,Citrus,9,1,3,5,0.111111111,0.333333333,0.555555556,6.555555556,,
2003,FL,Clay,39,0,30,8,0,0.769230769,0.205128205,4.769230769,,
2003,FL,Collier,29,2,14,11,0.068965517,0.482758621,0.379310345,4.482758621,,
2003,FL,Columbia,5,0,1,3,0,0.2,0.6,6.6,,
2003,FL,Dade,346,1,127,197,0.002890173,0.367052023,0.569364162,6.569364162,,
2003,FL,De Soto,4,0,2,1,0,0.5,0.25,4.5,,
2003,FL,Dixie,5,0,4,1,0,0.8,0.2,4.8,,
2003,FL,Duval,271,10,167,76,0.036900369,0.616236162,0.280442804,4.616236162,,
2003,FL,Escambia,91,0,66,18,0,0.725274725,0.197802198,4.725274725,,
2003,FL,Flagler,8,0,2,6,0,0.25,0.75,6.75,,
2003,FL,Franklin,0,0,0,0,0,0,0,0,,
2003,FL,Gadsden,3,0,3,0,0,1,0,5,,
2003,FL,Gilchrist,4,1,2,1,0.25,0.5,0.25,4.5,,
2003,FL,Glades,3,0,2,1,0,0.666666667,0.333333333,4.666666667,,
2003,FL,Gulf,4,0,4,0,0,1,0,5,,
2003,FL,Hamilton,2,0,2,0,0,1,0,5,,
2003,FL,Hardee,1,0,0,0,0,0,0,0,,
2003,FL,Hendry,3,0,2,0,0,0.666666667,0,4.666666667,,
2003,FL,Hernando,12,0,7,4,0,0.583333333,0.333333333,4.583333333,,
2003,FL,Highlands,10,0,7,3,0,0.7,0.3,4.7,,
2003,FL,Hillsborough,217,4,137,64,0.01843318,0.631336406,0.294930876,4.631336406,,
2003,FL,Holmes,2,0,2,0,0,1,0,5,,
2003,FL,Indian River,15,1,12,2,0.066666667,0.8,0.133333333,4.8,,
2003,FL,Jackson,6,0,4,0,0,0.666666667,0,4.666666667,,
2003,FL,Jefferson,4,0,2,2,0,0.5,0.5,0,,
2003,FL,Lafayette,0,0,0,0,0,0,0,0,,
2003,FL,Lake,27,0,16,10,0,0.592592593,0.37037037,4.592592593,,
2003,FL,Lee,60,8,20,31,0.133333333,0.333333333,0.516666667,6.516666667,,
2003,FL,Leon,94,1,70,19,0.010638298,0.744680851,0.20212766,4.744680851,,
2003,FL,Levy,7,1,3,3,0.142857143,0.428571429,0.428571429,0,,
2003,FL,Liberty,0,0,0,0,0,0,0,0,,
2003,FL,Madison,3,0,3,0,0,1,0,5,,
2003,FL,Manatee,46,5,19,19,0.108695652,0.413043478,0.413043478,0,,
2003,FL,Marion,46,1,26,18,0.02173913,0.565217391,0.391304348,4.565217391,,
2003,FL,Martin,16,0,5,10,0,0.3125,0.625,6.625,,
2003,FL,Monroe,25,0,12,12,0,0.48,0.48,0,,
2003,FL,Nassau,19,0,12,2,0,0.631578947,0.105263158,4.631578947,,
2003,FL,Okaloosa,48,1,31,14,0.020833333,0.645833333,0.291666667,4.645833333,,
2003,FL,Okeechobee,1,0,0,0,0,0,0,0,,
2003,FL,Orange,220,2,125,77,0.009090909,0.568181818,0.35,4.568181818,,
2003,FL,Osceola,23,0,11,12,0,0.47826087,0.52173913,6.52173913,,
2003,FL,Palm Beach,178,7,55,105,0.039325843,0.308988764,0.58988764,6.58988764,,
2003,FL,Pasco,45,1,12,30,0.022222222,0.266666667,0.666666667,6.666666667,,
2003,FL,Pinellas,171,4,73,88,0.023391813,0.426900585,0.514619883,6.514619883,,
2003,FL,Polk,89,2,62,21,0.02247191,0.696629213,0.235955056,4.696629213,,
2003,FL,Putnam,12,0,9,3,0,0.75,0.25,4.75,,
2003,FL,Santa Rosa,24,0,19,5,0,0.791666667,0.208333333,4.791666667,,
2003,FL,Sarasota,52,2,27,22,0.038461538,0.519230769,0.423076923,4.519230769,,
2003,FL,Seminole,86,1,43,39,0.011627907,0.5,0.453488372,4.5,,
2003,FL,St. Johns,27,1,15,8,0.037037037,0.555555556,0.296296296,4.555555556,,
2003,FL,St. Lucie,14,0,7,6,0,0.5,0.428571429,4.5,,
2003,FL,Sumter,4,0,3,1,0,0.75,0.25,4.75,,
